order_number,order_quantity,product_price,order_line_number,sales,order_date,days_since,order_status,product_line,product_msrp,product_code,customer_name,phone,address,city,postal_code,country,contact_last_name,contact_first_name,deal_size
10198,43,66.19,3,2846,2018-11-27,2491,Shipped,Planes,68,S24_3949,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Small
10210,29,69.6,16,2018,2019-01-12,2446,Shipped,Planes,68,S24_3949,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small
10222,48,56.64,3,2718,2019-02-19,2409,Shipped,Planes,68,S24_3949,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small
10235,33,60.05,12,1981,2019-04-02,2368,Shipped,Planes,68,S24_3949,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small
10250,40,75.06,13,3002,2019-05-11,2330,Shipped,Planes,68,S24_3949,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium
10262,48,61.42,8,2948,2019-06-24,2287,Cancelled,Planes,68,S24_3949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10275,41,81.89,18,3357,2019-07-23,2259,Shipped,Planes,68,S24_3949,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium
10284,21,55.96,10,1175,2019-08-21,2231,Shipped,Planes,68,S24_3949,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small
10296,32,71.65,6,2292,2019-09-15,2207,Shipped,Planes,68,S24_3949,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10308,43,76.43,16,3286,2019-10-15,2178,Shipped,Planes,68,S24_3949,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium
10316,30,77.79,8,2333,2019-11-01,2162,Shipped,Planes,68,S24_3949,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small
10328,35,76.43,3,2675,2019-11-12,2152,Shipped,Planes,68,S24_3949,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small
10339,45,96.92,11,4361,2019-11-23,2142,Shipped,Planes,68,S24_3949,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10351,34,59.37,3,2018,2019-12-03,2133,Shipped,Planes,68,S24_3949,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Small
10361,26,142.73,7,3710,2019-12-17,2120,Shipped,Planes,68,S24_3949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium
10373,39,73.0,13,2847,2020-01-31,2076,Shipped,Planes,68,S24_3949,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10386,41,73.32,12,3006,2020-03-01,2047,Resolved,Planes,68,S24_3949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10398,41,68.24,2,2797,2020-03-30,2019,Shipped,Planes,68,S24_3949,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small
10401,64,60.05,12,3843,2020-04-03,2016,On Hold,Planes,68,S24_3949,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium
10416,18,75.06,13,1351,2020-05-10,1980,Shipped,Planes,68,S24_3949,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
10100,49,34.47,1,1689,2018-01-06,2836,Shipped,Vintage Cars,41,S24_3969,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small
10110,48,34.47,5,1654,2018-03-18,2766,Shipped,Vintage Cars,41,S24_3969,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10124,46,33.23,4,1528,2018-05-21,2703,Shipped,Vintage Cars,41,S24_3969,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small
10149,26,38.98,9,1013,2018-09-12,2590,Shipped,Vintage Cars,41,S24_3969,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Small
10173,35,33.23,11,1163,2018-11-05,2537,Shipped,Vintage Cars,41,S24_3969,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small
10182,23,42.26,8,971,2018-11-12,2531,Shipped,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10193,22,41.03,12,902,2018-11-21,2523,Shipped,Vintage Cars,41,S24_3969,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small
10204,39,33.23,2,1295,2018-12-02,2513,Shipped,Vintage Cars,41,S24_3969,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small
10214,44,34.88,5,1534,2019-01-26,2459,Shipped,Vintage Cars,41,S24_3969,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small
10227,27,43.9,8,1185,2019-03-02,2425,Shipped,Vintage Cars,41,S24_3969,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small
10242,46,36.93,1,1698,2019-04-20,2377,Shipped,Vintage Cars,41,S24_3969,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Small
10280,33,41.85,14,1381,2019-08-17,2259,Shipped,Vintage Cars,41,S24_3969,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10288,33,40.62,3,1340,2019-09-01,2245,Shipped,Vintage Cars,41,S24_3969,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10303,24,40.21,1,965,2019-10-06,2211,Shipped,Vintage Cars,41,S24_3969,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small
10312,31,35.29,15,1093,2019-10-21,2197,Shipped,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10332,41,77.24,14,3166,2019-11-17,2171,Shipped,Vintage Cars,41,S24_3969,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10346,22,97.44,4,2143,2019-11-29,2160,Shipped,Vintage Cars,41,S24_3969,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small
10368,46,37.34,3,1717,2020-01-19,2110,Shipped,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10380,43,95.03,12,4086,2020-02-16,2083,Shipped,Vintage Cars,41,S24_3969,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10408,15,36.93,1,553,2020-04-22,2018,Shipped,Vintage Cars,41,S24_3969,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small
10420,15,43.49,3,652,2020-05-29,1982,In Process,Vintage Cars,41,S24_3969,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small
10104,26,112.37,5,2921,2018-01-31,2832,Shipped,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10115,44,126.56,1,5568,2018-04-04,2770,Shipped,Classic Cars,118,S24_4048,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium
10127,20,96.99,7,1939,2018-06-03,2711,Shipped,Classic Cars,118,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small
10141,40,94.62,1,3784,2018-08-01,2653,Shipped,Classic Cars,118,S24_4048,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10152,23,121.83,3,2802,2018-09-25,2599,Shipped,Classic Cars,118,S24_4048,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small
10165,24,99.36,8,2384,2018-10-22,2573,Shipped,Classic Cars,118,S24_4048,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small
10176,29,100.54,7,2915,2018-11-06,2559,Shipped,Classic Cars,118,S24_4048,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
10184,49,118.28,2,5795,2018-11-14,2552,Shipped,Classic Cars,118,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium
10195,34,108.82,2,3699,2018-11-25,2542,Shipped,Classic Cars,118,S24_4048,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium
10207,28,106.45,3,2980,2018-12-09,2529,Shipped,Classic Cars,118,S24_4048,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small
10220,37,136.02,7,5032,2019-02-12,2465,Shipped,Classic Cars,118,S24_4048,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Medium
10230,45,105.27,5,4737,2019-03-15,2435,Shipped,Classic Cars,118,S24_4048,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium
10246,46,137.2,1,6311,2019-05-05,2385,Shipped,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10271,22,139.57,1,3070,2019-07-20,2310,Shipped,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10282,39,123.01,10,4797,2019-08-20,2280,Shipped,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10292,27,141.94,4,3832,2019-09-08,2262,Shipped,Classic Cars,118,S24_4048,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10305,36,128.93,1,4641,2019-10-13,2228,Shipped,Classic Cars,118,S24_4048,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium
10314,38,105.27,10,4000,2019-10-22,2220,Shipped,Classic Cars,118,S24_4048,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium
10325,44,121.04,5,5325,2019-11-05,2207,Shipped,Classic Cars,118,S24_4048,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium
10336,31,148.99,5,4618,2019-11-20,2193,Shipped,Classic Cars,118,S24_4048,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium
10349,23,138.39,2,3182,2019-12-01,2183,Shipped,Classic Cars,118,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium
10359,22,118.32,7,2603,2019-12-15,2170,Shipped,Classic Cars,118,S24_4048,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small
10371,28,50.32,9,1408,2020-01-23,2132,Shipped,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10383,21,93.91,4,1972,2020-02-22,2103,Shipped,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10394,37,140.75,7,5207,2020-03-15,2082,Shipped,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10412,31,137.2,1,4253,2020-05-03,2034,Shipped,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10103,25,114.92,15,2873,2018-01-29,2860,Shipped,Vintage Cars,97,S24_4258,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small
10126,34,105.18,15,3576,2018-05-28,2742,Shipped,Vintage Cars,97,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium
10139,29,112.97,4,3276,2018-07-16,2694,Shipped,Vintage Cars,97,S24_4258,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium
10149,20,90.57,1,1811,2018-09-12,2637,Shipped,Vintage Cars,97,S24_4258,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Small
10163,42,91.55,5,3845,2018-10-20,2600,Shipped,Vintage Cars,97,S24_4258,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium
10173,22,116.87,3,2571,2018-11-05,2585,Shipped,Vintage Cars,97,S24_4258,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small
10183,47,107.13,12,5035,2018-11-13,2578,Shipped,Vintage Cars,97,S24_4258,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium
10193,20,113.95,4,2279,2018-11-21,2571,Shipped,Vintage Cars,97,S24_4258,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small
10206,33,97.39,10,3213,2018-12-05,2558,Shipped,Vintage Cars,97,S24_4258,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10215,39,90.57,7,3532,2019-01-29,2504,Shipped,Vintage Cars,97,S24_4258,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Medium
10228,33,103.23,6,3406,2019-03-10,2465,Shipped,Vintage Cars,97,S24_4258,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Medium
10244,40,86.68,4,3467,2019-04-29,2416,Shipped,Vintage Cars,97,S24_4258,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10257,46,78.89,4,3628,2019-06-14,2371,Shipped,Vintage Cars,97,S24_4258,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium
10269,48,97.39,2,4674,2019-07-16,2340,Shipped,Vintage Cars,97,S24_4258,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium
10280,21,78.89,6,1656,2019-08-17,2309,Shipped,Vintage Cars,97,S24_4258,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10290,45,114.92,1,5171,2019-09-07,2289,Shipped,Vintage Cars,97,S24_4258,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,Medium
10304,33,101.29,10,3342,2019-10-11,2256,Shipped,Vintage Cars,97,S24_4258,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10312,44,111.02,7,4884,2019-10-21,2247,Shipped,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10324,33,189.93,3,6267,2019-11-05,2233,Shipped,Vintage Cars,97,S24_4258,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium
10348,39,50.31,2,1962,2019-11-01,2238,Shipped,Vintage Cars,97,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small
10358,41,167.0,6,6847,2019-12-10,2200,Shipped,Vintage Cars,97,S24_4258,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10369,40,86.92,3,3476,2020-01-20,2160,Shipped,Vintage Cars,97,S24_4258,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Medium
10382,33,139.17,4,4592,2020-02-17,2133,Shipped,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10423,28,78.89,4,2208,2020-05-30,2031,In Process,Vintage Cars,97,S24_4258,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small
10106,26,63.76,3,1657,2018-02-17,2865,Shipped,Planes,72,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small
10120,29,85.49,9,2479,2018-04-29,2795,Shipped,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small
10133,46,77.52,4,3565,2018-06-27,2737,Shipped,Planes,72,S24_4278,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10145,33,84.77,15,2797,2018-08-25,2679,Shipped,Planes,72,S24_4278,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Small
10168,48,78.25,10,3756,2018-10-28,2616,Shipped,Planes,72,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium
10210,40,71.0,8,2840,2019-01-12,2541,Shipped,Planes,72,S24_4278,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small
10223,23,74.62,10,1716,2019-02-20,2503,Shipped,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small
10235,40,81.14,4,3245,2019-04-02,2463,Shipped,Planes,72,S24_4278,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium
10250,37,74.62,5,2760,2019-05-11,2425,Shipped,Planes,72,S24_4278,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small
10263,24,75.35,11,1808,2019-06-28,2378,Shipped,Planes,72,S24_4278,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small
10275,27,62.31,10,1682,2019-07-23,2354,Shipped,Planes,72,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small
10284,21,71.0,2,1491,2019-08-21,2326,Shipped,Planes,72,S24_4278,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small
10297,23,72.45,5,1666,2019-09-16,2301,Shipped,Planes,72,S24_4278,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small
10308,44,83.32,8,3666,2019-10-15,2273,Shipped,Planes,72,S24_4278,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium
10317,35,83.32,1,2916,2019-11-02,2256,Shipped,Planes,72,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small
10328,43,60.86,4,2616,2019-11-12,2247,Shipped,Planes,72,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small
10340,40,84.77,1,3390,2019-11-24,2236,Shipped,Planes,72,S24_4278,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10353,35,89.9,3,3146,2019-12-04,2227,Shipped,Planes,72,S24_4278,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium
10361,25,62.46,1,1561,2019-12-17,2215,Shipped,Planes,72,S24_4278,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small
10375,43,233.48,2,10039,2020-02-03,2168,Shipped,Planes,72,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Large
10386,50,63.34,8,3167,2020-03-01,2142,Resolved,Planes,72,S24_4278,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10398,45,78.25,14,3521,2020-03-30,2114,Shipped,Planes,72,S24_4278,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium
10401,52,81.14,4,4219,2020-04-03,2111,On Hold,Planes,72,S24_4278,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium
10416,48,74.62,5,3581,2020-05-10,2075,Shipped,Planes,72,S24_4278,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Medium
10108,31,68.71,10,2130,2018-03-03,2875,Shipped,Classic Cars,80,S24_4620,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Small
10122,29,71.14,14,2063,2018-05-08,2810,Shipped,Classic Cars,80,S24_4620,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small
10135,23,87.31,11,2008,2018-07-02,2756,Shipped,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10147,31,64.67,11,2004,2018-09-05,2692,Shipped,Classic Cars,80,S24_4620,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small
10169,24,94.58,6,2269,2018-11-04,2633,Shipped,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small
10180,28,71.14,1,1991,2018-11-11,2627,Shipped,Classic Cars,80,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small
10191,44,66.29,7,2916,2018-11-20,2619,Shipped,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Small
10211,22,92.16,6,2027,2019-01-15,2564,Shipped,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Small
10225,46,70.33,13,3235,2019-02-22,2527,Shipped,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10238,22,93.77,7,2062,2019-04-09,2482,Shipped,Classic Cars,80,S24_4620,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small
10252,38,87.31,3,3317,2019-05-26,2436,Shipped,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium
10264,47,83.27,1,3913,2019-06-30,2402,Shipped,Classic Cars,80,S24_4620,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium
10276,48,75.18,7,3608,2019-08-02,2370,Shipped,Classic Cars,80,S24_4620,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Medium
10287,40,88.12,16,3524,2019-08-30,2343,Shipped,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10299,32,80.84,1,2586,2019-09-30,2313,Shipped,Classic Cars,80,S24_4620,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10310,49,97.01,14,4753,2019-10-16,2298,Shipped,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium
10319,43,85.69,2,3684,2019-11-03,2281,Shipped,Classic Cars,80,S24_4620,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Medium
10331,41,139.4,2,5715,2019-11-17,2268,Shipped,Classic Cars,80,S24_4620,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium
10343,30,103.29,1,3098,2019-11-24,2262,Shipped,Classic Cars,80,S24_4620,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium
10355,28,95.39,9,2670,2019-12-07,2250,Shipped,Classic Cars,80,S24_4620,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10363,43,119.87,9,5154,2020-01-06,2221,Shipped,Classic Cars,80,S24_4620,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10378,41,119.37,2,4894,2020-02-10,2187,Shipped,Classic Cars,80,S24_4620,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
